Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
"
	FOR - Forest Resources
",FOR 555,Current Topics: Regeneration/Restoration,"Review recent articles pertaining to natural and artificial regeneration of native plants, including nursery production, restoration practices, and post-disturbance treatments. Students choose, critically review, and discuss the articles to develop critical-thinking skills and confidence in their knowledge of the literature. Graded P/F. Recommended Preparation: For 324, For 424, and For 551.",Graduate,FALSE,2016-2017,[' nursery ']
"
	FOR - Forest Resources
",FOR 557,Advanced Fire Behavior,"Credit may be earned in only one of the following: For 450 or For 557.This course is an online course only. Understand the processes that control fire behavior in forest and rangelands, including combustion, emissions and heat release, and related fire effects. Use theory and advanced knowledge with scientific literature and case studies to critically assess the assumptions and limitations of limitations of surface and crown fire models, including the varying influences of fuels, terrain, and environmental conditions.",Graduate,FALSE,2016-2017,"['land', ' rangeland']"
"
	FOR - Forest Resources
",FOR 587,Wildland Fire Policy,,Graduate,FALSE,2016-2017,['land']
"
	FS - Food Science
",FS 110,Introduction to Food Science,"Chemistry, microbiology, and processing of food and food products; concepts of food preservation, packaging and marketing of foods; food additives and regulations; world food problems. Field trip may be required. Cooperative: open to WSU degree-seeking students.",Undergraduate,FALSE,2016-2017,"[' additives ', 'food']"
"
	FS - Food Science
",FS 113,Introduction to Vines and Wines,including world wine regions and enology (winemaking). Cooperative: open to WSU degree-seeking students.,Undergraduate,FALSE,2016-2017,"[' enology', ' wine']"
"
	FS - Food Science
",FS 201,Science on Your Plate,"Applications of science, scientific literacy, and critical thinking as related to the development and manufacture of modern food products and their use in modern civilizations. This is a cooperative course available to WSU degree-seeking students. Prereq or Coreq: One science or physical science course",Undergraduate,TRUE,2016-2017,['food']
"
	FS - Food Science
",FS 220,Food Safety and Quality,"Regulation, safety, and wholesomeness of food products; microbiological, chemical, and physical risks associated with food; hazard analysis as related to food safety, processing and quality; sanitation and pest management principles; methods for analyzing the sensory qualities of food products; problem management associated with food quality assurance. Cooperative: open to WSU degree-seeking students.",Undergraduate,FALSE,2016-2017,"['food', ' pest', ' sanitation ']"
"
	FS - Food Science
",FS 302,Food Processing Lab,"Application of specialized techniques, concepts and practices of food processing. Field Trip required. Cooperative: open to WSU degree-seeking students. Prereq: FS 110 or FS 220; and Math 160 or Math 170; and Stat 251",Undergraduate,FALSE,2016-2017,['food']
"
	FS - Food Science
",FS 303,Food Processing,"Specialized techniques, concepts and practices of food processing. Cooperative: open to WSU degree-seeking students. Prereq: AVS 172 or FS 110; and FS 220; and Math 160 or Math 170; and Stat 251",Undergraduate,FALSE,2016-2017,['food']
"
	FS - Food Science
",FS 304,Cereal Chemistry and Processing," This course has been designed to provide students with a breadth of knowledge in the field of cereal grain science. This course will cover cereal and legume structure, chemistry, and function as it relates to processing and utilization. Cooperative: open to WSU degree-seeking students. Prereq: Chem 275 and Chem 276",Undergraduate,FALSE,2016-2017,"[' cereal', ' grain', ' legum']"
"
	FS - Food Science
",FS 329,Dairy Foods Composition and Quality,"Introduction to the dairy processing industry. Chemistry of milk components. Standards of identity of dairy products. Quality control tests of fluid milk. Microbiology of fluid milk. Organoleptic properties of fluid milk and changes during storage. Federal, state and international regulations applied to dairy foods. Cleaning and sanitation in dairy manufacturing plants. Dairy effluents and waste management. Three lec and one 2-hr lab a week; two 1-day field trips required. Cooperative: open to WSU degree-seeking students. Prereq: AVS 172 or FS 110; and Chem 275 and Chem 276",Undergraduate,TRUE,2016-2017,"[' dairy ', 'food', ' milk ', ' sanitation ']"
"
	FS - Food Science
",FS 398,Internship,Supervised professional internship in the food industry; requires formal written plan of activities approved by academic advisor and department head. Final written report and presentation required. Cooperative: open to WSU degree-seeking students. Prereq: Permission of department,Undergraduate,FALSE,2016-2017,['food']
"
	FS - Food Science
",FS 401,Industrial Fermentations,Science and technology associated with industrial-scale food fermentations. Cooperative: open to WSU degree-seeking students. Prereq: Biol 250 and Biol 300,Undergraduate,FALSE,2016-2017,"[' ferment', 'food']"
"
	FS - Food Science
",FS 402,Ciders and Other Fermented Foods,"Chemistry, microbiology, and technology associated with the production of cider, beer, and other food fermentations. Two half-day field trips required. Cooperative: open to WSU degree-seeking students. Prereq: FS 304; FS 465",Undergraduate,FALSE,2016-2017,"[' beer', ' ferment', 'food']"
"
	FS - Food Science
",FS 416,Food Microbiology,"Purpose for enumeration, detection, and identification of microorganisms in food products; physical, chemical, and environmental factors influencing growth and survival of foodborne microorganisms; pathogenic and spoilage microorganisms in food and their control. Cooperative: open to WSU degree-seeking students. Prereq: Biol 250 and Biol 255",Undergraduate,FALSE,2016-2017,"['food', ' spoil']"
"
	FS - Food Science
",FS 417,Food Microbiology Laboratory," Methods for enumeration, detection, and identification of spoilage and pathogenic microorganisms in foods. Two 3-hr labs a wk. Cooperative: open to WSU degree-seeking students. Prereq or Coreq: FS 416",Undergraduate,TRUE,2016-2017,"['food', ' spoil']"
"
	FS - Food Science
",FS 418,Oral Seminar in Food Science,Development of skills and communication tools and techniques for oral presentations of current food science research. Cooperative: open to WSU degree-seeking students. Prereq: FS 110 or FS 220; and junior standing; and major in Food Science,Undergraduate,FALSE,2016-2017,['food']
"
	FS - Food Science
",FS 423,Sensory Evaluation of Food and Wine Laboratory,"This course will provide a practical application of FS 422, including the theory, principles and applications of sensory evaluation techniques for the evaluation of appearance, aroma, flavor and texture of foods and wine. Recommended for ages 21 or older. Cooperative: open to WSU degree-seeking students. Coreq: FS 422",Undergraduate,FALSE,2016-2017,"[' flavor', 'food', ' wine']"
"
	FS - Food Science
",FS 460,Food Chemistry," Fundamentals of food chemistry; composition of foods and the changes that occur during processing. Cooperative: open to WSU degree-seeking students. Prereq: Chem 275 and Chem 276; or Chem 277 and Chem 278, and Biol 300 or Biol 380",Undergraduate,FALSE,2016-2017,['food']
"
	FS - Food Science
",FS 461,Food Chemistry Lab,"Experiments related to properties, reactions, and interactions of chemical components of foods. Cooperative: open to WSU degree-seeking students. Coreq: FS 460",Undergraduate,FALSE,2016-2017,['food']
"
	FS - Food Science
",FS 462,Food Analysis,Introductory food analysis; methods common to many food commodities. Recommended Preparation: FS 460 and FS 461This is a cooperative course available to WSU degree-seeking students. Prereq: FS 302 and FS 303; and Chem 275/Chem 276 or Chem 277/Chem 278; and Senior Standing,Undergraduate,TRUE,2016-2017,['food']
