Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
Bioengineering (BENG),BENG 763,- Bioengineering Design I,"Bioengineering design course will cover safety, regulations and ethics for development of bioengineering devices and processes. Topics include product design, benchmarks, design team functioning, marketing and finances. Students will also learn about current Good Manufacturing Practices, process validation and intellectual property considerations. Students will produce the following documents during the course: preliminary design, materials and supplies list, project schedule and budget, innovation map, FDA approval plan.",Graduate,FALSE,2020-2021,[' FDA ']
Biological Science (BSCI),BSCI #406,- Human Organism," Survey of biological chemistry, molecular and cell biology, and major plant and animal systems. Emphasis on basic biological principles. For non-biological science majors. Lecture and Lab. Cannot be taken for credit after completion of ",Undergraduate,FALSE,2020-2021,[' animal']
Biological Science (BSCI),BSCI 692,- Evolutionary Medicine,"This course introduces the theory of evolution by natural selection and the influence of evolutionary theory on our understanding of the cause and treatment of human disease. Topics covered include evolutionary theory, natural selection, human evolution, pathogen evolution, evolutionary mismatch, and the evolution of aging, cancer, and reproduction. Prereq: ",Undergraduate,FALSE,2020-2021,[' pathogen ']
Biological Science (BSCI),BSCI 750,- Cancer Biology: From Benchtop Research to Therapeutic Interventions,"The development and progression of cancer can be defined by several molecular and cellular biological characteristics. In this course, we will utilize primary literature to begin to understand (1) how specific cellular processes are altered during cancer initiation and progression; (2) how different cancers and the genetic landscape underlying them are being studies using models in the laboratory; and (3) how innovative therapeutics are being designed to target tumors based upon their individual molecular signatures. Prereq: ",Graduate,TRUE,2020-2021,['land']
Biology (BIOL),BIOL 408,- Plants and Civilization,"Global experience of human interactions with plants, and the ways in which plants have contributed to the development and the flourishing of human societies. Includes role of plants in providing sustenance, clothing and shelter, quest for spices, the historical consequences of plant explorations and exploitations, the power to heal or kill, plants in mythology and spiritual endeavors, plants that alter consciousness, plant diseases and human history, plants as energy for society, and the Green Revolution in global change and feeding the world in the future. Special fee.",Undergraduate,FALSE,2020-2021,"[' feeding ', ' spice']"
Biology (BIOL),BIOL 409,- Green Life: Introducing the Botanical Sciences,"All human and other animal life on earth depends upon green life: i.s., the plant world. In its diverse forms, green life is the ultimate source of our food, and of the atmospheric breath of life: oxygen. This course explores the structure, function, growth, reproduction, and remarkable evolutionary diversity of plants in their natural and human-influenced environments. Special Fee. Lab.",Undergraduate,FALSE,2020-2021,"[' animal', 'food']"
Biology (BIOL),BIOL 430,- Biology of the City,"This course explores biological systems, functions, and interaction of organisms in an urban environment. Using the campus as our laboratory, the course will progress from exploring the effects of urbanization on biodiversity, biological responses to urbanization, urban forestry, urban agriculture, and conclude with topics in sustainable urban development and conservation. Students in the course will develop an understanding of ecological concepts, problems, and solutions to improving ecological systems of urban areas.",Undergraduate,TRUE,2020-2021,['agri']
Biology (BIOL),BIOL 444A,- Biotechnology and Society,"The history and science of biotechnology and genetic engineering of bacteria, plants, and animals including humans. Applications of DNA technology, cloning and genetic engineering to agriculture, biomedicine, industrial products, and environmental problems. Discussion of economic, social, environmental, legal, and ethical issues related to the applications of biotechnology and genetic engineering.",Undergraduate,FALSE,2020-2021,"['agri', ' animal']"
Biology (BIOL),BIOL 510,"- Mushrooms, Molds, and Mildews: Introduction to the Fungal Kingdom ","Fungi are a fascinating group of organisms that occupy nearly every habitat on the planet. We encounter fungi in everyday life from the dangerous to the delicious. This course is a fun, approachable introduction to the world of fungi. Students will learn about the role fungi play in human society, review basic concepts of fungal biology and discuss important issues of our time: how we use fungi to make medicines, how fungi feed us, how plant diseases and food spoilage affect food supply, and how fungi contribute to ecosystem functioning.",Undergraduate,FALSE,2020-2021,"[' feed ', 'food', ' fungal ', 'fungi', ' spoil']"
Biology (BIOL),BIOL 520,- Our Changing Planet," Ecosystem interrelations and factors critical to maintain sustainability will be addressed in this course. Environmental issues such as water usage, pollution, and treatment; air and soil quality; fossil fuels and alternative energy sources will be presented. Not for credit if credit earned for ENE 520.",Undergraduate,FALSE,2020-2021,[' soil']
Biology (BIOL),BIOL 550,- Mushroom Madness,"An intensive 2-week summer field and lab course that emphasizes the identification of mushrooms and other macrofungi that occur in New England forests. The role of mycorrhizal fungi, decomposers, and pathogens in forest ecosystems will be examined. Recent changes in our understanding of the evolution and systematics of macrofungi will be explored. Collecting trips to the White Mountain National Forest, NH and Massachusetts state and town forests will be followed by lab identification sessions that utilize traditional methods (microscopy, spore prints, staining reactions) as well as modern molecular techniques (DNA barcoding, RFLP). Smart phone apps will be used for recording field notes and images, and for uploading observations to on-line repositories (iNaturalist and MushroomObserver). One overnight field trip will be scheduled. Special fee.",Undergraduate,TRUE,2020-2021,"['fungi', 'land', ' mushroom']"
Biology (BIOL),BIOL 675,- Medical Botany,"This course is an integrated study of the medical, psychoactive, and poisonous plants, their active constituents their physiological effects on people, their mode of action and their role in historical and current medical practice. Emphasis is placed on the impact that plants have on human health. Students will take an active role in class, and will develop their own knowledge of medicinal plants through guided discussions and in-class group activities.",Undergraduate,FALSE,2020-2021,[' poison']
